inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
ELSVAN CONSTRUCCIONES INMOBILIARIAS,https://e.nexoinmobiliario.pe/customers/construcciones-inmobiliarias-elsvan/logo-541-20240506120404.png,ESCUDERO,En Planos,458913,"Av. Tomas Marsano 2510, Urb. Los Jazmines, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3375-escudero-miraflores-lima-lima-elsvan-construcciones-inmobiliarias,https://e.nexoinmobiliario.pe/customers/construcciones-inmobiliarias-elsvan/3375-escudero/departamentos-miraflores-673fc2803c5cc_xm.jpg,Miraflores,150122
ASTER HOMES,https://e.nexoinmobiliario.pe/customers/aster-homes/logo-546-20240701085721.png,ASTER REDUCTO,En Planos,594572,"Av. Reducto 1505, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3391-aster-reducto-miraflores-lima-lima-aster-homes,https://e.nexoinmobiliario.pe/customers/aster-homes/3391-aster-reducto/departamentos-miraflores-66832d4616fd3_xm.jpg,Miraflores,150122
BINDA Y ASOCIADOS,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/logo-12-20231027061757.jpg,Brick - Reducto 984,En Planos,506105,Av. Reducto 894 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3416-brick-reducto-984-miraflores-lima-lima-binda-y-asociados,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/3416-brick-reducto-984/departamentos-miraflores-67005ebbaf7fc_xm.jpg,Miraflores,150122
ORIZZONTE GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/proyecto-los-rosales-153-sac/logo-553-20240815081458.jpg,Parque Rosales,En Construcción,693966,"Calle Paseo Los Rosales N° 153, Miraflores. ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3428-parque-rosales-miraflores-lima-lima-orizzonte-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/proyecto-los-rosales-153-sac/3428-parque-rosales/departamentos-miraflores-66be01542465a_xm.jpg,Miraflores,150122
VALICO,https://e.nexoinmobiliario.pe/customers/valico-sac/logo-33-20231027061758.jpg,BRERA,En Planos,868017,"Av Santa Cruz 934, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3454-brera-miraflores-lima-lima-valico,https://e.nexoinmobiliario.pe/customers/valico-sac/3454-brera/departamentos-miraflores-673215490587c_xm.jpg,Miraflores,150122
INHOUSE,https://e.nexoinmobiliario.pe/customers/inhouse/logo-244-20231027061804.jpg,BRISA MIRAFLORES,En Planos,580000,Calle Martin Napanga 230 Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3473-brisa-miraflores-miraflores-lima-lima-inhouse,https://e.nexoinmobiliario.pe/customers/inhouse/3473-brisa-miraflores/departamentos-miraflores-66e2278b18448_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/logo-47-20231027061759.jpg,Francisco Del Castillo 252,En Planos,728877,Ca. Francisco Del Castillo 252,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3487-francisco-del-castillo-252-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3487-francisco-del-castillo-252/departamentos-miraflores-66ede203477e2_xm.jpg,Miraflores,150122
AURORA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/grupo-aurora/logo-228-20231027061803.jpg,Vasco Núñez 141,En Planos,843206,"Avenida Vasco Nuñez de Balboa 141, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3518-vasco-nunez-141-miraflores-lima-lima-aurora-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/grupo-aurora/3518-vasco-nunez-141/departamentos-miraflores-671ac3591487f_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/logo-47-20231027061759.jpg,Affinity,En Planos,422144,Av. Paseo de la República 6230,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3524-affinity-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3524-affinity/departamentos-miraflores-6712c41d2c9da_xm.jpg,Miraflores,150122
FRANCA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/franca-inmobiliaria/logo-565-20241104171712.jpg,Atahualpa 448,En Planos,573460,Calle Atahualpa 448 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3528-atahualpa-448-miraflores-lima-lima-franca-inmobiliaria,https://e.nexoinmobiliario.pe/customers/franca-inmobiliaria/3528-atahualpa-448/departamentos-miraflores-6716cc35926b8_xm.jpg,Miraflores,150122
GRUPO EDIFIKARTE,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/logo-235-20231027061804.jpg,SAN MARTÍN 850,En Planos,529308,"Calle San Martín 850, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3546-san-martin-850-miraflores-lima-lima-grupo-edifikarte,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/3546-san-martin-850/departamentos-miraflores-6726bef08ebab_xm.jpg,Miraflores,150122
FRONTERA,https://e.nexoinmobiliario.pe/customers/frontera-desarrolladora-s-a-c/logo-567-20241111103614.jpg,Pardo 1453,En Planos,626435,Av. José Pardo 1453 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3547-pardo-1453-miraflores-lima-lima-frontera,https://e.nexoinmobiliario.pe/customers/frontera-desarrolladora-s-a-c/3547-pardo-1453/departamentos-miraflores-672d489db3e8e_xm.jpg,Miraflores,150122
GRUPO EDIFIKARTE,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/logo-235-20231027061804.jpg,SEVILLA 371,En Planos,724308,Calle Sevilla 371,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3548-sevilla-371-miraflores-lima-lima-grupo-edifikarte,https://e.nexoinmobiliario.pe/customers/grupo-edifikarte-sac/3548-sevilla-371/departamentos-miraflores-672907b95f593_xm.jpg,Miraflores,150122
INMGENIO,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/logo-297-20241106140401.jpg,Antonia,En Planos,742469,Calle Bartolomé Herrera N° 166-170,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3551-antonia-miraflores-lima-lima-inmgenio,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/3551-antonia/departamentos-miraflores-67488f082af13_xm.jpg,Miraflores,150122
KALLPA,https://e.nexoinmobiliario.pe/customers/constructora-kallpa/logo-170-20200424194316.jpg,CATENA,En Construcción,562767,Ca. Francisco Retes 156,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3573-catena-miraflores-lima-lima-kallpa,https://e.nexoinmobiliario.pe/customers/constructora-kallpa/3573-catena/departamentos-miraflores-673e014368965_xm.jpg,Miraflores,150122
GALEON CONSTRUCTORA,https://e.nexoinmobiliario.pe/customers/galeon-constructora/logo-502-20231027061816.jpg,28 de Julio,En Planos,589498,"Av. 28 de Julio 360, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3575-28-de-julio-miraflores-lima-lima-galeon-constructora,https://e.nexoinmobiliario.pe/customers/galeon-constructora/3575-28-de-julio/departamentos-miraflores-673d11be89209_xm.jpg,Miraflores,150122
CONSTRUCTORA INARCO,https://e.nexoinmobiliario.pe/customers/inarco/logo-203-20231027061803.jpg,Nuvo,En Planos,740250,Calle Manco Cápac 832,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3585-nuvo-miraflores-lima-lima-constructora-inarco,https://e.nexoinmobiliario.pe/customers/inarco/3585-nuvo/departamentos-miraflores-673e2120d6d88_xm.jpg,Miraflores,150122
CANNY ARQUITECTOS,https://e.nexoinmobiliario.pe/customers/canny-arquitectos/logo-573-20241123225618.jpeg,Tello 136,En Planos,862225,Tello 136 Miraflores,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3586-tello-136-miraflores-lima-lima-canny-arquitectos,https://e.nexoinmobiliario.pe/customers/canny-arquitectos/3586-tello-136/departamentos-miraflores-673e27a42a24d_xm.jpg,Miraflores,150122
EDIFICA,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/logo-47-20231027061759.jpg,Monument,En Planos,654774,"Av. Larco 901, Miraflores",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3593-monument-miraflores-lima-lima-edifica,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-edifica-s-a-c/3593-monument/departamentos-miraflores-67475d72b5ef0_xm.jpg,Miraflores,150122
PAZ,https://e.nexoinmobiliario.pe/customers/paz-centenario-s-a/logo-22-20231027061758.jpg,Ciudad Verde,Entrega Inmediata,176735,Carretera Panamericana Norte Km 27,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-561-ciudad-verde-puente-piedra-lima-lima-paz,https://e.nexoinmobiliario.pe/customers/paz-centenario-s-a/561-ciudad-verde/departamentos-puente-piedra-662b0ecea101b_xm.jpg,Puente Piedra,150125
Menorca Inversiones,https://e.nexoinmobiliario.pe/customers/menorca-inversiones/logo-317-20231027061807.jpg,Villa Punta Mar,En Planos,272259,"Altura del km 42 de la Panamericana Sur., Punta Hermosa, Punta Hermosa",https://nexoinmobiliario.pe/proyecto/venta-de-lote-2828-villa-punta-mar-punta-hermosa-lima-lima-menorca-inversiones,https://e.nexoinmobiliario.pe/customers/menorca-inversiones/2828-villa-punta-mar/lotes-punta-hermosa-64076d6b880dc_xm.jpg,Punta Hermosa,150126
CENTRAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/inversiones-inmobiliaria-central-s-a-c/logo-545-20240709153924.jpg,PLAYA BLANCA,En Planos,1616083,Av. 28 de Julio 391,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3488-playa-blanca-punta-hermosa-lima-lima-central-inmobiliaria,https://e.nexoinmobiliario.pe/customers/inversiones-inmobiliaria-central-s-a-c/3488-playa-blanca/departamentos-punta-hermosa-66edb64b305d8_xm.jpg,Punta Hermosa,150126
Menorca Inversiones,https://e.nexoinmobiliario.pe/customers/menorca-inversiones/logo-317-20231027061807.jpg,Las Rompientes,En Planos,205364,"Km 45.5 de la Antigua Panamericana Sur, distrito de Punta Negra (ingreso a la Playa Punta Rocas) ",https://nexoinmobiliario.pe/proyecto/venta-de-lote-3446-las-rompientes-punta-negra-lima-lima-menorca-inversiones,https://e.nexoinmobiliario.pe/customers/menorca-inversiones/3446-las-rompientes/lotes-punta-negra-66c760962ad8a_xm.jpg,Punta Negra,150127
BESCO,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/logo-68-20231027061759.jpg,Altos del Rímac - Etapa 5,En Construcción,207000, Av. A  N°225,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2776-altos-del-rimac-etapa-5-rimac-lima-lima-besco,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/2776-altos-del-rimac-etapa-5/departamentos-rimac-67095765b8b32_xm.jpg,Rimac,150128
BESCO,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/logo-68-20231027061759.jpg,Pradera del Rímac - Etapa 4,En Construcción,257000,Av. A N°221,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2902-pradera-del-rimac-etapa-4-rimac-lima-lima-besco,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/2902-pradera-del-rimac-etapa-4/departamentos-rimac-67095710c5a44_xm.jpg,Rimac,150128
BESCO,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/logo-68-20231027061759.jpg,LAS LOMAS RESIDENCIAL ECOAMIGABLE,En Construcción,277000,"Av. A, Lote 2 Mz B",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3395-las-lomas-residencial-ecoamigable-rimac-lima-lima-besco,https://e.nexoinmobiliario.pe/customers/besco-s-a-c/3395-las-lomas-residencial-ecoamigable/departamentos-rimac-670958ed3a74a_xm.jpg,Rimac,150128
OCTAGON,https://e.nexoinmobiliario.pe/customers/inversiones-y-desarrollo-inmobiliario-santa-maria-s-a-c/logo-41-20231027061758.jpg,Miramar Etapa II,En Construcción,404000,Urbanización Casco Urbano San Bartolo Manzana Z 2 Lote 1,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2511-miramar-etapa-ii-san-bartolo-lima-lima-octagon,https://e.nexoinmobiliario.pe/customers/inversiones-y-desarrollo-inmobiliario-santa-maria-s-a-c/2511-miramar-etapa-ii/departamentos-san-bartolo-655f8813915e6_xm.jpg,San Bartolo,150129
OCTAGON,https://e.nexoinmobiliario.pe/customers/inversiones-y-desarrollo-inmobiliario-santa-maria-s-a-c/logo-41-20231027061758.jpg,Miramar Etapa III,En Planos,339000,Urbanización Casco Urbano San Bartolo Manzana Z 2 Lote 1,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3310-miramar-etapa-iii-san-bartolo-lima-lima-octagon,https://e.nexoinmobiliario.pe/customers/inversiones-y-desarrollo-inmobiliario-santa-maria-s-a-c/3310-miramar-etapa-iii/departamentos-san-bartolo-65f897c507e4c_xm.jpg,San Bartolo,150129
EVERGRAN GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/logo-339-20240410165450.png,SB NORTE 1189,Entrega Inmediata,830000,Av San Borja Norte 1189,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2110-sb-norte-1189-san-borja-lima-lima-evergran-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/2110-sb-norte-1189/departamentos-san-borja-6616a7c3712e9_xm.jpg,San Borja,150130
ROSIAM,https://e.nexoinmobiliario.pe/customers/rosiam/logo-138-20231027061801.jpg,PARQUE SUR,Entrega Inmediata,1421884,Av. Parque Sur 515,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2136-parque-sur-san-borja-lima-lima-rosiam,https://e.nexoinmobiliario.pe/customers/rosiam/2136-parque-sur/departamentos-san-borja-665a4d683f431_xm.jpg,San Borja,150130
EVERGRAN GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/logo-339-20240410165450.png,Roof Garden Barrenechea,En Construcción,285000,Av. Gálvez Barrenechea Cdra.12,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2297-roof-garden-barrenechea-san-borja-lima-lima-evergran-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/evergran-grupo-inmobiliario/2297-roof-garden-barrenechea/departamentos-san-borja-611456ea60a0c_xm.jpg,San Borja,150130
MY HOME,https://e.nexoinmobiliario.pe/customers/my-home-organizacion-inmobiliaria-sac/logo-85-20231027061800.jpg,SBS 1155,Entrega Inmediata,770000,Av. San Borja Sur 1155,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2390-sbs-1155-san-borja-lima-lima-my-home,https://e.nexoinmobiliario.pe/customers/my-home-organizacion-inmobiliaria-sac/2390-sbs-1155/departamentos-san-borja-669047087ca3a_xm.jpg,San Borja,150130
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,El Bosque,Entrega Inmediata,1156610,Av. Parque Norte 1112,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2459-el-bosque-san-borja-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/2459-el-bosque/departamentos-san-borja-66eb3fd759dbe_xm.jpg,San Borja,150130
BINDA Y ASOCIADOS,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/logo-12-20231027061757.jpg,Verona - SBS 586,En Construcción,1295100,Av. San Borja Sur 568,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2685-verona-sbs-586-san-borja-lima-lima-binda-y-asociados,https://e.nexoinmobiliario.pe/customers/binda-y-asociados/2685-verona-sbs-586/departamentos-san-borja-640b557777bd8_xm.jpg,San Borja,150130
NOI INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fg-edificaciones/logo-355-20231027061808.jpg,DALÍ PLACE,En Construcción,410400,Av. San Borja Norte 1023 San Borja,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2687-dali-place-san-borja-lima-lima-noi-inmobiliaria,https://e.nexoinmobiliario.pe/customers/fg-edificaciones/2687-dali-place/departamentos-san-borja-6309588715170_xm.jpg,San Borja,150130
URBANA PERÚ,https://e.nexoinmobiliario.pe/customers/urbana-peru/logo-84-20231027061800.jpg,HIT,En Construcción,335020,Av. Javier Prado Este 2901,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2789-hit-san-borja-lima-lima-urbana-perú,https://e.nexoinmobiliario.pe/customers/urbana-peru/2789-hit/departamentos-san-borja-6769c18b3f61b_xm.jpg,San Borja,150130
TALE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/logo-322-20231027061807.jpg,TORRE TALE PRIMAVERA - ETAPA I,En Planos,299000,"Av. San Luis esquina Av. Angamos Este, esquina Av. Géminis, esquina Jr. Pablo Usandizaga",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2877-torre-tale-primavera-etapa-i-san-borja-lima-lima-tale-inmobiliaria,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/2877-torre-tale-primavera-etapa-i/departamentos-san-borja-6564d9f6549bd_xm.jpg,San Borja,150130
GRUPO MG,https://e.nexoinmobiliario.pe/customers/grupo-mg/logo-164-20231027061802.jpg,Bravo,En Construcción,473675,Av. Parque Sur 750,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2905-bravo-san-borja-lima-lima-grupo-mg,https://e.nexoinmobiliario.pe/customers/grupo-mg/2905-bravo/departamentos-san-borja-671fc2af93426_xm.jpg,San Borja,150130
RB ARQUITECTURA,https://e.nexoinmobiliario.pe/customers/rb-arquitectura-y-construccion/logo-139-20231027061801.jpg,Toscanini,En Planos,792000,CALLE TOSCANINI 129,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2985-toscanini-san-borja-lima-lima-rb-arquitectura,https://e.nexoinmobiliario.pe/customers/rb-arquitectura-y-construccion/2985-toscanini/departamentos-san-borja-663000da795c1_xm.jpg,San Borja,150130
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,Niza,En Construcción,569000,Av. San Borja Norte. 232,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3023-niza-san-borja-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3023-niza/departamentos-san-borja-67649780c58c0_xm.jpg,San Borja,150130
ESPARQ INVERSIONES,https://e.nexoinmobiliario.pe/customers/esparq-inversiones-s-a/logo-467-20231027061813.jpg,Hometown Condominio,En Construcción,738738,Durero 490 san borja,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3167-hometown-condominio-san-borja-lima-lima-esparq-inversiones,https://e.nexoinmobiliario.pe/customers/esparq-inversiones-s-a/3167-hometown-condominio/departamentos-san-borja-66269575a0d2a_xm.jpg,San Borja,150130
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,Sena,En Construcción,656656,"Av. San Borja Sur 546, San Borja",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3173-sena-san-borja-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3173-sena/departamentos-san-borja-66c9067e33185_xm.jpg,San Borja,150130
INHOUSE,https://e.nexoinmobiliario.pe/customers/inhouse/logo-244-20231027061804.jpg,SKY PARK,En Construcción,284000,Jirón Paseo del Bosque 832,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3239-sky-park-san-borja-lima-lima-inhouse,https://e.nexoinmobiliario.pe/customers/inhouse/3239-sky-park/departamentos-san-borja-65a7ff14e6ea7_xm.jpg,San Borja,150130
BAUMHAUS,https://e.nexoinmobiliario.pe/customers/vmg-project-sac/logo-392-20240605141725.jpg,AMADEUS,En Planos,850668,JR. SCHUBERT FRANZ NRO. 156,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3243-amadeus-san-borja-lima-lima-baumhaus,https://e.nexoinmobiliario.pe/customers/vmg-project-sac/3243-amadeus/departamentos-san-borja-65c3bee628d74_xm.jpg,San Borja,150130
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,San Borja Sur 985,En Planos,482000, Av. San Borja Sur N° 985,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3319-san-borja-sur-985-san-borja-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3319-san-borja-sur-985/departamentos-san-borja-67649806bd83f_xm.jpg,San Borja,150130
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,Fontana,En Construcción,360000,Av. San Borja Norte 1120,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3320-fontana-san-borja-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3320-fontana/departamentos-san-borja-672e74ba3aa7a_xm.jpg,San Borja,150130
GRUPO DICON,https://e.nexoinmobiliario.pe/customers/grupo-dicon/logo-494-20231027061815.jpg,RESIDENCIAL LOBO,En Planos,986988,Jr Hrno Lobo N°511 Esquina con Av Velasco Astete,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3372-residencial-lobo-san-borja-lima-lima-grupo-dicon,https://e.nexoinmobiliario.pe/customers/grupo-dicon/3372-residencial-lobo/departamentos-san-borja-666a251bc5f4e_xm.jpg,San Borja,150130
INMGENIO,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/logo-297-20241106140401.jpg,Insert,En Construcción,798434,calle 8 203 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3373-insert-san-borja-lima-lima-inmgenio,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/3373-insert/departamentos-san-borja-66676587653a4_xm.jpg,San Borja,150130
CREARTE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/crearte-inmobiliaria/logo-457-20240626144926.jpg,Buena Vista 211,En Planos,940212,Av. Buena Vista 211,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3374-buena-vista-211-san-borja-lima-lima-crearte-inmobiliaria,https://e.nexoinmobiliario.pe/customers/crearte-inmobiliaria/3374-buena-vista-211/departamentos-san-borja-6671c56b5ed4e_xm.jpg,San Borja,150130
