proyecto_link,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3352-alameda-rio-grande-pueblo-libre-lima-lima-concreta-grupo-inmobiliario,-12.0677347,-77.0571725,16,2,3,20,4,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3466-evolution-cercado-de-lima-lima-lima-pisonay-inmobiliaria,-12.0675334,-77.068783,1,1,8,11,0,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3001-urban-tower-3-cercado-de-lima-lima-lima-quatro-inmobiliaria,-12.0675196,-77.0708145,2,1,9,16,2,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2263-jomy-pueblo-libre-lima-lima-avenir-grupo-inmobiliario,-12.0673704,-77.0572434,10,1,4,20,4,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2249-bravo-pueblo-libre-pueblo-libre-lima-lima-verones-grupo-inmobiliario,-12.0673103,-77.0580694,10,1,6,20,2,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2504-varela-living-breña-lima-lima-grupo-tyc,-12.0671037,-77.0528812,6,4,17,19,6,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3274-magnolia-magdalena-del-mar-lima-lima-abril-grupo-inmobiliario,-12.0669613,-77.0561346,5,3,2,20,4,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2262-magnolia-pueblo-libre-lima-lima-paz,-12.0669613,-77.0561346,5,3,2,20,4,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2507-flamingo-jesus-maria-lima-lima-grupo-tyc,-12.0668453,-77.0467143,20,4,20,20,3,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2560-nossa-jesus-maria-lima-lima-grupo-tyc,-12.0659142,-77.045861,20,5,20,20,4,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2212-garzon-jesus-maria-lima-lima-my-home,-12.0657889,-77.0444641,20,5,20,20,4,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2115-alborada-san-miguel-lima-lima-grupo-mg,-12.0655739,-77.0695086,1,1,9,16,1,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3253-camelia-jesus-maria-lima-lima-abril-grupo-inmobiliario,-12.0651595,-77.0428964,20,4,20,20,7,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3488-playa-blanca-punta-hermosa-lima-lima-central-inmobiliaria,-12.0648177,-77.0388005,8,2,20,20,20,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2496-contisuyo-san-miguel-lima-lima-capac-asociados,-12.0643958,-76.9838265,1,3,7,3,2,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2566-del-parque-centro-ii-breña-lima-lima-cissac,-12.0641475,-77.0533991,3,4,14,15,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3455-del-parque-centro-lite-breña-lima-lima-cissac,-12.0641475,-77.0533991,3,4,14,15,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3168-santa-rafaela-san-miguel-lima-lima-mye-grupo-inmobiliario,-12.0640734,-77.1011124,1,3,20,20,2,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2749-gran-plaza-loreto-breña-lima-lima-los-portales-departamentos,-12.0639097,-77.053326,3,4,14,15,1,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2462-duetto-846-cercado-de-lima-lima-lima-cantabria,-12.0638907,-77.0709549,1,2,6,17,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2888-duetto-846-fase-ii-cercado-de-lima-lima-lima-cantabria,-12.0638907,-77.0709549,1,2,6,17,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2989-the-park-cercado-de-lima-lima-lima-inversiones-tierra-blanca,-12.0629779,-77.0773747,1,2,16,16,8,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3508-vida-varela-breña-lima-lima-multiurbe,-12.0626529,-77.0490697,18,4,20,20,3,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3008-amatista-cercado-de-lima-lima-lima-marte,-12.0625127,-77.0430998,20,3,20,20,9,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2740-olmedo-breña-lima-lima-proyec-inmobiliaria,-12.0605842,-77.0483169,4,2,20,20,3,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2837-momen-breña-lima-lima-cosapi,-12.0604151,-77.0526461,3,2,17,20,2,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2799-gala-breña-lima-lima-inversiones-tierra-blanca,-12.0597397,-77.0535575,3,3,17,20,2,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2166-gala-lince-lima-lima-mw-grupo-inmobiliario,-12.0597397,-77.0535575,3,3,17,20,2,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2858-palmer-breña-lima-lima-dym-grupo-inmobiliario,-12.0597297,-77.048079,4,2,20,20,3,11,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2660-alto-alborada-cercado-de-lima-lima-lima-imagina,-12.0577723,-77.0666549,0,0,9,4,1,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2054-family-tower-2-breña-lima-lima-quatro-inmobiliaria,-12.0577229,-77.0492326,6,4,20,20,3,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3321-centriqo-club-condominio-ecoamigable-cercado-de-lima-lima-lima-besco,-12.0574916,-77.0658071,0,0,10,4,0,5,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3027-qantua-fase-1-cercado-de-lima-lima-lima-grupo-lar,-12.0564006,-77.035479,13,3,20,18,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3452-qantua-fase-2-cercado-de-lima-lima-lima-grupo-lar,-12.0564006,-77.035479,13,3,20,18,2,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3592-ativo-breña-lima-lima-urbana-perú,-12.0561721,-77.0429145,9,5,20,20,3,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3278-gran-jardin-ticino-santa-anita-lima-lima-los-portales-departamentos,-12.052609,-76.9668559,13,1,18,16,2,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2902-pradera-del-rimac-etapa-4-rimac-lima-lima-besco,-12.0502107,-77.1302423,2,1,13,12,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2776-altos-del-rimac-etapa-5-rimac-lima-lima-besco,-12.0501988,-77.1302446,2,1,13,12,1,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3177-las-magnolias-casa-club-breña-lima-lima-las-magnolias-casa-club,-12.0495524,-77.0518327,6,7,16,16,2,2,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3453-cedro-33-cercado-de-lima-lima-lima-abril-grupo-inmobiliario,-12.0489241,-77.0703508,4,0,10,16,0,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2825-gran-central-colonial-ii-cercado-de-lima-lima-lima-los-portales-departamentos,-12.0488441,-77.0699505,3,0,11,16,0,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3385-albamar-re-cercado-de-lima-lima-lima-albamar-grupo-inmobiliario,-12.0483111,-77.0641714,4,3,15,16,2,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2907-alto-lima-park-cercado-de-lima-lima-lima-imagina,-12.0475081,-77.0545394,5,6,20,6,2,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2647-alameda-central-condominio-cercado-de-lima-lima-lima-besco,-12.0473883,-77.0563226,4,5,17,2,1,7,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2711-hanan-cercado-de-lima-lima-lima-redbay-inmobiliaria,-12.0472832,-77.0494528,2,7,20,19,6,10,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1635-residencial-los-proceres-san-martin-de-porres-lima-lima-cimentares-grupo-inmobiliario,-12.0304311,-77.0736249,3,4,18,20,1,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3223-paseo-jazmines-lince-lima-lima-grupo-sol,-12.0258914,-77.0677226,3,4,6,19,2,3,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3290-kampu-ate-lima-lima-lider,-12.0201469,-76.8771341,0,2,15,7,0,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3006-los-parques-de-san-juan-san-juan-de-lurigancho-lima-lima-besco,-12.0179911,-76.9984766,4,3,20,12,2,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3245-gran-olivo-etapa-2-los-olivos-lima-lima-lider,-12.0066303,-77.075405,7,7,9,20,3,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2426-gran-olivo-etapa-1-los-olivos-lima-lima-lider,-12.0066303,-77.075405,7,7,9,20,3,9,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3550-gran-parque-las-flores-san-juan-de-lurigancho-lima-lima-los-portales-departamentos,-12.0059541,-77.0107886,13,0,20,20,3,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3499-nueva-independencia-independencia-lima-lima-besco,-11.9960733,-77.0585029,4,0,15,12,5,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2217-albamar-in-1-independencia-lima-lima-albamar-grupo-inmobiliario,-11.9926346,-77.057492,6,2,20,14,8,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2770-albamar-in-2-independencia-lima-lima-albamar-grupo-inmobiliario,-11.9926346,-77.057492,6,2,20,14,8,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2405-feliciti-f3-san-martin-de-porres-lima-lima-arquimia,-11.9297896,-77.0708819,0,1,18,12,1,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3390-residencial-seiss-comas-lima-lima-lider,-11.9208313,-77.0539851,1,1,8,12,0,2,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2748-cuattro-mambo-etapa-ii-comas-lima-lima-lider,-11.9013297,-77.0499575,0,1,7,9,0,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2984-cinnco-mambo-etapa-i-comas-lima-lima-lider,-11.9013297,-77.0499575,0,1,7,9,0,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-561-ciudad-verde-puente-piedra-lima-lima-paz,-11.8957302,-77.0675849,0,0,2,20,2,1,19
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3190-lomas-de-carabayllo-etapa-4-carabayllo-lima-lima-padova,-11.8763158,-77.0329431,0,1,11,11,0,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3237-valle-grande-4-carabayllo-lima-lima-enacorp,-11.8623124,-77.0558735,1,0,9,2,0,1,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3037-residencial-salamanca-de-monterrico-17-ate-lima-lima-eficaxx-grupo-inmobiliario,-11.854732,-77.0791,0,1,2,11,0,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3010-lima-barranco-lima-lima-capac-asociados,-12.1442248,-77.023163,4,4,9,20,3,12,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3216-republica-miraflores-lima-lima-capac-asociados,-12.1100079,-77.0484518,7,5,17,11,2,6,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3175-caserta-miraflores-lima-lima-reyna-grupo-inmobiliario,-12.122486,-77.0313539,20,12,20,20,11,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1836-garden-110-san-miguel-lima-lima-capac-asociados,-12.0774344,-77.0934137,17,6,20,20,8,18,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3495-pietra-liberta-pueblo-libre-lima-lima-rumi-grupo-inmobiliario,-12.0784884,-77.0580091,12,2,17,20,7,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3659-kava-santiago-de-surco-lima-lima-abril-grupo-inmobiliario,-12.1003734,-76.9780705,0,0,7,8,2,1,14
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3478-nogales-park-san-isidro-lima-lima-capac-asociados,-12.0943452,-77.0450563,4,2,11,15,4,14,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2301-teruel-miraflores-lima-lima-capac-asociados,-12.108089,-77.0324183,20,5,18,20,5,4,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2850-pietra-centrale-cercado-de-lima-lima-lima-rumi-grupo-inmobiliario,-12.0786204,-77.0347985,20,4,20,20,14,20,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3214-boulevard-icaro-chorrillos-lima-lima-capac-asociados,-12.1848841,-77.0074502,6,4,18,15,0,16,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3660-cinnco-mambo-etapa-ii-departamento-en-comas-comas-lima-lima-lider,-11.9351135,-77.0586051,9,2,20,20,2,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-873-medis-pueblo-libre-lima-lima-barqueros-inmobiliaria,-12.0703833,-77.0630679,8,2,18,19,4,13,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2487-libertad-san-miguel-lima-lima-capac-asociados,-12.0793846,-77.1040247,0,4,20,20,1,8,20
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3562-precursores-525-santiago-de-surco-lima-lima-grupo-chacarilla-sur,-12.1158559,-76.9795851,0,1,7,16,2,0,5
https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3561-marsano-1855-surquillo-lima-lima-ter-inmobiliaria,-12.1198899,-77.0068805,8,2,9,20,2,6,20
