inmobiliaria_nombre,proyecto_nombre,proyecto_etapa,proyecto_direccion,proyecto_distrito,ubigeo_id,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant,fecha,proyecto_tipo,proyecto_medidas,proyecto_dormitorios,dep_disponibilidad,dep_piso,dep_dormitorios,dep_area,dep_modelo,dep_precio
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,3 unidades disponibles,"4, 8, 10",3 dorm.,83.02 m2,X09-A,776100
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,3 unidades disponibles,"2, 4, 6",2 dorm.,67.40 m2,X10-A,553800
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 8, 10",2 dorm.,61.51 m2,X12-A,526500
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,8 unidades disponibles,Entre 2 al 11,2 dorm.,62.33 m2,X14,522600
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,3 unidades disponibles,"6, 8, 10",2 dorm.,61.93 m2,X16-A,542100
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,4 unidades disponibles,"2, 4, 6, 10",2 dorm.,61.93 m2,X17-A,518700
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,5 unidades disponibles,"2, 4, 6, 8, 10",2 dorm.,71.21 m2,X18-A,585000
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,59.72 m2,X05-B,616200
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,63.01 m2,X06-B,651300
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,63.37 m2,X07-B,655200
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,2 unidades disponibles,5 y 9,2 dorm.,64.44 m2,X08-B,639600
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,4 unidades disponibles,"5, 7, 9, 11",3 dorm.,78.33 m2,X09-B,756600
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,3 unidades disponibles,"3, 5, 7",2 dorm.,66.00 m2,X10-B,546000
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,3 unidades disponibles,"3, 9, 11",2 dorm.,64.50 m2,X12-B,530400
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,7,1 dorm.,42.04 m2,X13-B,402000
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,2 unidades disponibles,9 y 11,2 dorm.,64.92 m2,X16-B,565500
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,11,2 dorm.,65.18 m2,X17-B,549900
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,5 unidades disponibles,"3, 5, 7, 9, 11",2 dorm.,70.16 m2,X18-B,581100
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,12,2 dorm.,61.56 m2,X1210,608400
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,12,1 dorm.,44.11 m2,X1214,577200
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,12,2 dorm.,61.56 m2,X1216,573300
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,12,2 dorm.,71.37 m2,X1217,573300
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,13,2 dorm.,68.41 m2,X1308,690300
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,13,2 dorm.,64.55 m2,X1310,600600
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,13,1 dorm.,41.77 m2,X1314,577200
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,13,2 dorm.,64.55 m2,X1316,585000
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,13,2 dorm.,70.01 m2,X1317,585000
TALE INMOBILIARIA,MUM 363,En Planos,Av. Javier Prado Oeste 2291,Magdalena Del Mar,150120,-12.0951667,-77.0552995,17,17,17,17,17,17,17,"31 de Diciembre, 2026",Departamento,41.77 a 93.96 m2,1 a 3 dormitorios,1 unidad disponible,17,2 dorm.,93.96 m2,X1706,612300
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,15 unidades disponibles,Entre 2 al 18,3 dorm.,76.87 m2,TIPO 1,524393
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,17 unidades disponibles,Entre 2 al 22,2 dorm.,56.42 m2,TIPO 2,389258
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,14 unidades disponibles,Entre 2 al 22,3 dorm.,77.22 m2,TIPO 3,509590
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,14 unidades disponibles,Entre 2 al 22,2 dorm.,54.63 m2,TIPO 4,382999
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,16 unidades disponibles,Entre 2 al 18,3 dorm.,67.76 m2,TIPO 5,464653
LUGANO,ARBORA,En Planos,AV BRASIL 3502-3520,Magdalena Del Mar,150120,-12.0914695,-77.0675655,17,17,17,17,17,17,17,"31 de Octubre, 2026",Departamento,54.63 a 77.22 m2,2 a 3 dormitorios,18 unidades disponibles,Entre 2 al 20,3 dorm.,68.17 m2,TIPO 6,460055
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,1,3 dorm.,118.60 m2,TIPO A DPTO. 101,950000
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,1,3 dorm.,96.91 m2,TIPO H DPTO 102,790000
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,1,3 dorm.,105.32 m2,TIPO L DPTO 103,810000
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,2,3 dorm.,106.34 m2,TIPO B DPTO.201,1060913
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,2,3 dorm.,105.06 m2,TIPO I DPTO DEL 202 AL 302,1048143
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,3,3 dorm.,77.80 m2,TIPO M DPTO. DEL 203 AL 303,772394
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,3 unidades disponibles,"2, 3, 4",3 dorm.,79.89 m2,TIPO R DPTO. DEL 204 AL 404,789256
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,2,3 dorm.,79.55 m2,TIPO U DPTO. DEL 205 AL 305,678775
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,4,3 dorm.,107.99 m2,TIPO D DPTO 401,1066864
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,4,3 dorm.,81.18 m2,TIPO N DPTO. 403,705760
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,10 unidades disponibles,Entre 5 al 15,2 dorm.,62.76 m2,TIPO K DPTO. DEL 602 AL 1502,601698
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,3 unidades disponibles,"6, 10, 14",2 dorm.,50.52 m2,TIPO O DPTO. DEL 503 AL 1303,438497
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,8 unidades disponibles,Entre 6 al 13,3 dorm.,82.33 m2,TIPO F DPTO. DEL 601 AL 1401,809355
ABRIL GRUPO INMOBILIARIO,Magnolia,En Construcción,Jr.Flora Tristán 485,Magdalena Del Mar,150120,-12.0669613,-77.0561346,5,5,5,5,5,5,5,"31 de Diciembre, 2025",Departamento,50.52 a 220.77 m2,2 a 4 dormitorios,1 unidad disponible,15,3 dorm.,103.35 m2,TIPO Q DPTO 1503,908712
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,16 unidades disponibles,Entre 2 al 21,2 dorm.,74.90 m2,TIPO 1,576591
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,15 unidades disponibles,Entre 2 al 17,1 dorm.,51.91 m2,TIPO 2,418249
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,14 unidades disponibles,Entre 2 al 20,2 dorm.,51.80 m2,TIPO 3,428150
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,19 unidades disponibles,Entre 2 al 22,2 dorm.,61.06 m2,TIPO 7,438478
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,1 unidad disponible,18,2 dorm.,54.99 m2,TIPO 4,434679
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,1 unidad disponible,18,2 dorm.,68.59 m2,TIPO 8,508570
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,1 unidad disponible,21,1 dorm.,51.00 m2,TIPO 5,401952
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,1 unidad disponible,21,2 dorm.,65.12 m2,TIPO 9,475648
TORRE VAL DESARROLLOS,TOP LIFE JUAN DE ALIAGA,En Planos,Av. Antonio Miroquesada (Ex Juan de Aliaga) 419,Magdalena Del Mar,150120,-12.0914193,-77.0588528,20,20,20,20,20,20,20,"30 de Septiembre, 2026",Departamento,46.59 a 74.90 m2,1 a 2 dormitorios,1 unidad disponible,22,1 dorm.,46.59 m2,TIPO 6,383710
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,3 unidades disponibles,"2, 7, 8",1 dorm.,40.04 m2,T 1,354304
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"2, 12, 14, 16",3 dorm.,72.23 m2,T 11B,588650
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"6, 7, 8, 9",1 dorm.,42.54 m2,T 2,373304
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,8 unidades disponibles,Entre 3 al 10,3 dorm.,71.89 m2,T 13,596364
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,2,2 dorm.,75.62 m2,T 8B,549168
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"3, 5, 7, 9",3 dorm.,72.08 m2,T 12B,597808
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"3, 5, 7, 9",3 dorm.,73.80 m2,T 11C,610880
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"5, 6, 8, 9",2 dorm.,55.74 m2,T 8A,473624
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,7 unidades disponibles,Entre 3 al 9,3 dorm.,75.46 m2,T 15A,623496
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 8, 10",3 dorm.,74.86 m2,T 12D,608372
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"4, 6, 8, 10",3 dorm.,76.51 m2,T 11D,621178
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,9,3 dorm.,100.70 m2,T 18C,815320
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,2 unidades disponibles,5 y 9,3 dorm.,98.11 m2,T 17B,795636
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,10,3 dorm.,103.40 m2,T 18D,818094
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,2 unidades disponibles,6 y 10,3 dorm.,100.82 m2,T 17D,800462
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,8,3 dorm.,102.80 m2,T 17E,814180
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,10,2 dorm.,54.41 m2,T10,463516
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"11, 13, 15, 17",3 dorm.,70.04 m2,T 12A,582304
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,2 unidades disponibles,11 y 15,3 dorm.,79.10 m2,T 16C,651160
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,2 unidades disponibles,11 y 15,3 dorm.,76.06 m2,T 14C,628056
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"11, 13, 15, 17",3 dorm.,69.52 m2,T 11A,578352
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,1 unidad disponible,11,2 dorm.,69.93 m2,T 7B,527774
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,3 unidades disponibles,"12, 14, 16",3 dorm.,72.82 m2,T 12C,592868
VIVE PLM,ALIAGA 442,En Planos,JUAN DE ALIAGA 442,Magdalena Del Mar,150120,-12.0953729,-77.0593799,11,11,11,11,11,11,11,"31 de Diciembre, 2025",Departamento,40.04 a 103.40 m2,1 a 3 dormitorios,4 unidades disponibles,"12, 14, 15, 17",1 dorm.,46.20 m2,T 4A,351120
